<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.12	17:05:00	1.20927	1.20985	1.20925	1.20958	345	0	1
2021.02.12	17:10:00	1.20954	1.20977	1.20921	1.20922	271	0	1
2021.02.12	17:15:00	1.20921	1.20957	1.20921	1.20944	266	0	1
2021.02.12	17:20:00	1.20945	1.20972	1.20917	1.20965	255	0	1
2021.02.12	17:25:00	1.20965	1.21012	1.20962	1.21003	287	0	1
2021.02.12	17:30:00	1.21003	1.21012	1.20984	1.20987	300	0	1
2021.02.12	17:35:00	1.20988	1.21036	1.20982	1.21035	339	0	1
2021.02.12	17:40:00	1.21035	1.21057	1.21031	1.21051	282	0	1
2021.02.12	17:45:00	1.21049	1.21119	1.21042	1.21103	309	0	1
2021.02.12	17:50:00	1.21101	1.21207	1.21097	1.21181	500	0	1
2021.02.12	17:55:00	1.21181	1.21195	1.21145	1.21193	560	0	1
2021.02.12	18:00:00	1.21194	1.21201	1.21150	1.21154	389	0	1
2021.02.12	18:05:00	1.21154	1.21193	1.21150	1.21174	308	0	1
2021.02.12	18:10:00	1.21173	1.21282	1.21173	1.21231	380	0	1
2021.02.12	18:15:00	1.21232	1.21265	1.21223	1.21223	325	0	1
2021.02.12	18:20:00	1.21223	1.21231	1.21194	1.21198	332	0	1
2021.02.12	18:25:00	1.21198	1.21217	1.21186	1.21199	267	0	1
2021.02.12	18:30:00	1.21199	1.21223	1.21197	1.21214	287	0	1
2021.02.12	18:35:00	1.21213	1.21242	1.21213	1.21238	292	0	1
2021.02.12	18:40:00	1.21239	1.21248	1.21219	1.21227	173	0	1
2021.02.12	18:45:00	1.21233	1.21282	1.21224	1.21268	254	0	1
2021.02.12	18:50:00	1.21268	1.21278	1.21258	1.21270	201	0	1
2021.02.12	18:55:00	1.21270	1.21277	1.21246	1.21251	239	0	1
2021.02.12	19:00:00	1.21252	1.21282	1.21252	1.21270	183	0	1
2021.02.12	19:05:00	1.21270	1.21281	1.21261	1.21266	133	0	1
2021.02.12	19:10:00	1.21266	1.21272	1.21242	1.21245	130	0	1
2021.02.12	19:15:00	1.21245	1.21270	1.21242	1.21268	183	0	1
2021.02.12	19:20:00	1.21267	1.21277	1.21264	1.21273	154	0	1
2021.02.12	19:25:00	1.21274	1.21289	1.21269	1.21281	115	0	1
2021.02.12	19:30:00	1.21281	1.21282	1.21248	1.21249	186	0	1
2021.02.12	19:35:00	1.21249	1.21265	1.21247	1.21251	151	0	1
2021.02.12	19:40:00	1.21251	1.21265	1.21251	1.21256	114	0	1
2021.02.12	19:45:00	1.21256	1.21262	1.21237	1.21247	144	0	1
2021.02.12	19:50:00	1.21246	1.21264	1.21243	1.21252	111	0	1
2021.02.12	19:55:00	1.21252	1.21256	1.21232	1.21232	269	0	1
2021.02.12	20:00:00	1.21231	1.21261	1.21230	1.21258	180	0	1
2021.02.12	20:05:00	1.21258	1.21262	1.21221	1.21222	127	0	1
2021.02.12	20:10:00	1.21222	1.21228	1.21211	1.21212	229	0	1
2021.02.12	20:15:00	1.21213	1.21219	1.21196	1.21201	221	0	1
2021.02.12	20:20:00	1.21200	1.21205	1.21191	1.21197	178	0	1
2021.02.12	20:25:00	1.21198	1.21225	1.21197	1.21218	145	0	1
2021.02.12	20:30:00	1.21217	1.21221	1.21201	1.21217	72	0	1
2021.02.12	20:35:00	1.21216	1.21227	1.21208	1.21222	109	0	1
2021.02.12	20:40:00	1.21222	1.21231	1.21209	1.21209	148	0	1
2021.02.12	20:45:00	1.21209	1.21215	1.21207	1.21207	134	0	1
2021.02.12	20:50:00	1.21206	1.21219	1.21198	1.21198	120	0	1
2021.02.12	20:55:00	1.21199	1.21222	1.21197	1.21214	154	0	1
2021.02.12	21:00:00	1.21214	1.21237	1.21214	1.21228	191	0	1
2021.02.12	21:05:00	1.21229	1.21230	1.21207	1.21214	97	0	1
2021.02.12	21:10:00	1.21214	1.21218	1.21206	1.21207	66	0	1
2021.02.12	21:15:00	1.21207	1.21212	1.21201	1.21204	77	0	1
2021.02.12	21:20:00	1.21203	1.21212	1.21202	1.21211	66	0	1
2021.02.12	21:25:00	1.21211	1.21211	1.21198	1.21198	66	0	1
2021.02.12	21:30:00	1.21198	1.21208	1.21195	1.21201	65	0	1
2021.02.12	21:35:00	1.21201	1.21202	1.21187	1.21188	52	0	1
2021.02.12	21:40:00	1.21188	1.21191	1.21171	1.21172	55	0	1
2021.02.12	21:45:00	1.21177	1.21189	1.21175	1.21181	59	0	1
2021.02.12	21:50:00	1.21181	1.21182	1.21160	1.21161	75	0	1
2021.02.12	21:55:00	1.21161	1.21169	1.21156	1.21158	137	0	1
2021.02.12	22:00:00	1.21158	1.21158	1.21144	1.21156	154	0	1
2021.02.12	22:05:00	1.21156	1.21165	1.21155	1.21158	61	0	1
2021.02.12	22:10:00	1.21158	1.21158	1.21136	1.21137	78	0	1
2021.02.12	22:15:00	1.21133	1.21145	1.21133	1.21143	54	0	1
2021.02.12	22:20:00	1.21143	1.21148	1.21136	1.21143	54	0	1
2021.02.12	22:25:00	1.21143	1.21151	1.21140	1.21147	96	0	1
2021.02.12	22:30:00	1.21148	1.21153	1.21135	1.21137	83	0	1
2021.02.12	22:35:00	1.21137	1.21149	1.21132	1.21147	39	0	1
2021.02.12	22:40:00	1.21148	1.21166	1.21147	1.21164	112	0	1
2021.02.12	22:45:00	1.21164	1.21180	1.21161	1.21169	167	0	1
2021.02.12	22:50:00	1.21171	1.21189	1.21165	1.21189	94	0	1
2021.02.12	22:55:00	1.21183	1.21191	1.21170	1.21185	168	0	1
2021.02.12	23:00:00	1.21184	1.21184	1.21170	1.21177	105	0	1
2021.02.12	23:05:00	1.21178	1.21201	1.21176	1.21192	77	0	1
2021.02.12	23:10:00	1.21191	1.21201	1.21189	1.21199	72	0	1
2021.02.12	23:15:00	1.21199	1.21202	1.21196	1.21196	42	0	2
2021.02.12	23:20:00	1.21196	1.21201	1.21194	1.21197	59	0	1
2021.02.12	23:25:00	1.21192	1.21208	1.21189	1.21189	71	0	1
2021.02.12	23:30:00	1.21191	1.21202	1.21190	1.21200	83	0	1
2021.02.12	23:35:00	1.21199	1.21209	1.21197	1.21204	46	0	1
2021.02.12	23:40:00	1.21203	1.21206	1.21187	1.21189	166	0	1
2021.02.12	23:45:00	1.21191	1.21199	1.21186	1.21197	176	0	1
2021.02.12	23:50:00	1.21198	1.21198	1.21185	1.21189	155	0	3
2021.02.15	00:00:00	1.21240	1.21240	1.21210	1.21239	10	0	15
2021.02.15	00:05:00	1.21244	1.21244	1.21201	1.21211	43	0	1
2021.02.15	00:10:00	1.21210	1.21212	1.21201	1.21204	27	0	23
2021.02.15	00:15:00	1.21202	1.21210	1.21192	1.21204	29	0	20
2021.02.15	00:20:00	1.21204	1.21211	1.21191	1.21206	41	0	28
2021.02.15	00:25:00	1.21206	1.21214	1.21198	1.21212	26	0	28
2021.02.15	00:30:00	1.21210	1.21218	1.21201	1.21214	113	0	20
2021.02.15	00:35:00	1.21213	1.21230	1.21212	1.21223	91	0	10
2021.02.15	00:40:00	1.21223	1.21237	1.21211	1.21217	72	0	12
2021.02.15	00:45:00	1.21218	1.21237	1.21216	1.21234	97	0	6
2021.02.15	00:50:00	1.21236	1.21236	1.21221	1.21229	32	0	17
2021.02.15	00:55:00	1.21229	1.21235	1.21215	1.21229	69	0	15
2021.02.15	01:00:00	1.21229	1.21250	1.21218	1.21245	158	0	6
2021.02.15	01:05:00	1.21244	1.21245	1.21224	1.21231	66	0	3
2021.02.15	01:10:00	1.21230	1.21247	1.21227	1.21247	43	0	5
2021.02.15	01:15:00	1.21247	1.21251	1.21239	1.21240	73	0	1
2021.02.15	01:20:00	1.21240	1.21248	1.21228	1.21232	119	0	2
2021.02.15	01:25:00	1.21232	1.21233	1.21223	1.21228	87	0	3
2021.02.15	01:30:00	1.21228	1.21228	1.21213	1.21213	94	0	3
2021.02.15	01:35:00	1.21214	1.21224	1.21208	1.21217	97	0	2
2021.02.15	01:40:00	1.21217	1.21219	1.21212	1.21217	68	0	3
2021.02.15	01:45:00	1.21217	1.21220	1.21211	1.21212	65	0	1
2021.02.15	01:50:00	1.21212	1.21217	1.21211	1.21216	129	0	1
2021.02.15	01:55:00	1.21216	1.21220	1.21203	1.21205	80	0	1
2021.02.15	02:00:00	1.21206	1.21212	1.21187	1.21202	295	0	1
2021.02.15	02:05:00	1.21202	1.21206	1.21167	1.21168	160	0	1
2021.02.15	02:10:00	1.21167	1.21183	1.21167	1.21179	208	0	1
2021.02.15	02:15:00	1.21179	1.21196	1.21177	1.21196	106	0	1
2021.02.15	02:20:00	1.21191	1.21215	1.21180	1.21210	148	0	1
2021.02.15	02:25:00	1.21210	1.21229	1.21210	1.21224	108	0	1
2021.02.15	02:30:00	1.21223	1.21225	1.21215	1.21219	66	0	1
2021.02.15	02:35:00	1.21219	1.21228	1.21216	1.21228	71	0	1
2021.02.15	02:40:00	1.21228	1.21233	1.21218	1.21221	100	0	1
2021.02.15	02:45:00	1.21221	1.21226	1.21212	1.21213	74	0	1
2021.02.15	02:50:00	1.21213	1.21229	1.21213	1.21227	123	0	1
2021.02.15	02:55:00	1.21227	1.21227	1.21209	1.21211	142	0	1
2021.02.15	03:00:00	1.21211	1.21226	1.21211	1.21217	134	0	1
2021.02.15	03:05:00	1.21217	1.21218	1.21197	1.21198	82	0	1
2021.02.15	03:10:00	1.21199	1.21200	1.21174	1.21189	131	0	1
2021.02.15	03:15:00	1.21189	1.21202	1.21185	1.21191	109	0	1
2021.02.15	03:20:00	1.21193	1.21211	1.21192	1.21204	89	0	1
2021.02.15	03:25:00	1.21204	1.21224	1.21204	1.21222	83	0	1
2021.02.15	03:30:00	1.21222	1.21244	1.21218	1.21244	95	0	1
2021.02.15	03:35:00	1.21244	1.21279	1.21241	1.21272	212	0	1
2021.02.15	03:40:00	1.21272	1.21272	1.21253	1.21259	136	0	1
2021.02.15	03:45:00	1.21262	1.21267	1.21252	1.21264	86	0	1
2021.02.15	03:50:00	1.21260	1.21285	1.21260	1.21276	106	0	1
2021.02.15	03:55:00	1.21276	1.21282	1.21254	1.21271	162	0	1
2021.02.15	04:00:00	1.21270	1.21294	1.21266	1.21273	180	0	1
2021.02.15	04:05:00	1.21272	1.21276	1.21256	1.21267	222	0	1
2021.02.15	04:10:00	1.21268	1.21289	1.21263	1.21270	91	0	1
2021.02.15	04:15:00	1.21270	1.21291	1.21269	1.21291	174	0	1
2021.02.15	04:20:00	1.21291	1.21332	1.21290	1.21315	213	0	1
2021.02.15	04:25:00	1.21315	1.21320	1.21297	1.21299	152	0	1
2021.02.15	04:30:00	1.21301	1.21314	1.21298	1.21301	129	0	1
2021.02.15	04:35:00	1.21301	1.21307	1.21296	1.21302	159	0	1
2021.02.15	04:40:00	1.21301	1.21304	1.21288	1.21293	60	0	1
2021.02.15	04:45:00	1.21294	1.21303	1.21294	1.21301	90	0	1
2021.02.15	04:50:00	1.21301	1.21309	1.21299	1.21304	77	0	1
2021.02.15	04:55:00	1.21303	1.21327	1.21299	1.21326	145	0	1
2021.02.15	05:00:00	1.21326	1.21327	1.21301	1.21308	201	0	1
2021.02.15	05:05:00	1.21308	1.21311	1.21301	1.21311	95	0	1
2021.02.15	05:10:00	1.21310	1.21337	1.21310	1.21335	117	0	1
2021.02.15	05:15:00	1.21335	1.21346	1.21331	1.21341	112	0	1
2021.02.15	05:20:00	1.21341	1.21351	1.21339	1.21348	66	0	1
2021.02.15	05:25:00	1.21348	1.21351	1.21346	1.21349	60	0	1
2021.02.15	05:30:00	1.21348	1.21352	1.21326	1.21337	125	0	1
2021.02.15	05:35:00	1.21336	1.21346	1.21335	1.21339	85	0	1
2021.02.15	05:40:00	1.21339	1.21350	1.21338	1.21342	100	0	1
2021.02.15	05:45:00	1.21341	1.21378	1.21341	1.21367	117	0	0
2021.02.15	05:50:00	1.21368	1.21377	1.21353	1.21359	163	0	1
2021.02.15	05:55:00	1.21353	1.21354	1.21342	1.21343	120	0	1
2021.02.15	06:00:00	1.21345	1.21351	1.21340	1.21348	159	0	1
2021.02.15	06:05:00	1.21349	1.21371	1.21349	1.21362	137	0	1
2021.02.15	06:10:00	1.21362	1.21364	1.21348	1.21349	107	0	1
2021.02.15	06:15:00	1.21349	1.21357	1.21343	1.21346	155	0	1
2021.02.15	06:20:00	1.21345	1.21347	1.21325	1.21329	118	0	1
2021.02.15	06:25:00	1.21328	1.21333	1.21323	1.21325	83	0	1
2021.02.15	06:30:00	1.21326	1.21336	1.21324	1.21331	108	0	1
2021.02.15	06:35:00	1.21331	1.21333	1.21327	1.21330	40	0	1
2021.02.15	06:40:00	1.21330	1.21333	1.21317	1.21319	93	0	1
2021.02.15	06:45:00	1.21318	1.21322	1.21310	1.21320	103	0	1
2021.02.15	06:50:00	1.21320	1.21322	1.21314	1.21320	60	0	1
2021.02.15	06:55:00	1.21320	1.21324	1.21317	1.21321	58	0	1
2021.02.15	07:00:00	1.21321	1.21348	1.21321	1.21344	125	0	1
2021.02.15	07:05:00	1.21345	1.21364	1.21345	1.21350	140	0	1
2021.02.15	07:10:00	1.21352	1.21361	1.21343	1.21343	88	0	1
2021.02.15	07:15:00	1.21343	1.21371	1.21337	1.21366	152	0	1
2021.02.15	07:20:00	1.21366	1.21384	1.21366	1.21382	106	0	1
2021.02.15	07:25:00	1.21382	1.21388	1.21373	1.21385	73	0	1
2021.02.15	07:30:00	1.21385	1.21386	1.21378	1.21383	64	0	1
2021.02.15	07:35:00	1.21382	1.21396	1.21378	1.21396	115	0	1
2021.02.15	07:40:00	1.21392	1.21397	1.21389	1.21396	115	0	1
2021.02.15	07:45:00	1.21396	1.21404	1.21389	1.21398	122	0	1
2021.02.15	07:50:00	1.21398	1.21398	1.21388	1.21393	62	0	1
2021.02.15	07:55:00	1.21393	1.21393	1.21378	1.21378	132	0	1
2021.02.15	08:00:00	1.21379	1.21385	1.21371	1.21375	159	0	1
2021.02.15	08:05:00	1.21374	1.21388	1.21373	1.21388	127	0	1
2021.02.15	08:10:00	1.21388	1.21402	1.21386	1.21397	122	0	1
2021.02.15	08:15:00	1.21397	1.21400	1.21392	1.21397	97	0	1
2021.02.15	08:20:00	1.21398	1.21401	1.21388	1.21398	114	0	1
2021.02.15	08:25:00	1.21399	1.21399	1.21385	1.21393	139	0	1
2021.02.15	08:30:00	1.21393	1.21399	1.21384	1.21385	89	0	1
2021.02.15	08:35:00	1.21385	1.21390	1.21377	1.21387	60	0	1
2021.02.15	08:40:00	1.21387	1.21387	1.21372	1.21372	89	0	1
2021.02.15	08:45:00	1.21373	1.21376	1.21349	1.21353	138	0	1
2021.02.15	08:50:00	1.21353	1.21356	1.21344	1.21348	73	0	1
2021.02.15	08:55:00	1.21348	1.21355	1.21342	1.21345	93	0	1
2021.02.15	09:00:00	1.21346	1.21364	1.21337	1.21353	218	0	1
2021.02.15	09:05:00	1.21353	1.21360	1.21344	1.21350	146	0	1
2021.02.15	09:10:00	1.21364	1.21376	1.21351	1.21352	137	0	1
2021.02.15	09:15:00	1.21351	1.21366	1.21341	1.21362	172	0	1
2021.02.15	09:20:00	1.21363	1.21380	1.21363	1.21369	141	0	1
2021.02.15	09:25:00	1.21367	1.21377	1.21364	1.21370	191	0	1
2021.02.15	09:30:00	1.21372	1.21372	1.21321	1.21324	270	0	1
2021.02.15	09:35:00	1.21325	1.21339	1.21324	1.21331	144	0	1
2021.02.15	09:40:00	1.21331	1.21337	1.21309	1.21318	209	0	1
2021.02.15	09:45:00	1.21318	1.21333	1.21308	1.21325	104	0	1
2021.02.15	09:50:00	1.21326	1.21369	1.21320	1.21364	174	0	1
2021.02.15	09:55:00	1.21365	1.21365	1.21319	1.21332	267	0	1
2021.02.15	10:00:00	1.21331	1.21384	1.21312	1.21383	398	0	1
2021.02.15	10:05:00	1.21383	1.21405	1.21376	1.21404	282	0	1
2021.02.15	10:10:00	1.21405	1.21451	1.21404	1.21442	341	0	1
2021.02.15	10:15:00	1.21443	1.21452	1.21418	1.21435	267	0	1
2021.02.15	10:20:00	1.21434	1.21438	1.21420	1.21429	334	0	1
2021.02.15	10:25:00	1.21428	1.21439	1.21368	1.21377	416	0	1
2021.02.15	10:30:00	1.21377	1.21415	1.21373	1.21394	410	0	1
2021.02.15	10:35:00	1.21393	1.21407	1.21373	1.21388	494	0	1
2021.02.15	10:40:00	1.21388	1.21391	1.21338	1.21360	541	0	1
2021.02.15	10:45:00	1.21359	1.21385	1.21347	1.21369	426	0	1
2021.02.15	10:50:00	1.21369	1.21376	1.21354	1.21359	273	0	1
2021.02.15	10:55:00	1.21358	1.21415	1.21358	1.21398	255	0	1
2021.02.15	11:00:00	1.21398	1.21411	1.21331	1.21373	406	0	1
2021.02.15	11:05:00	1.21373	1.21392	1.21371	1.21389	369	0	1
2021.02.15	11:10:00	1.21388	1.21411	1.21384	1.21393	301	0	1
2021.02.15	11:15:00	1.21393	1.21404	1.21374	1.21379	269	0	1
2021.02.15	11:20:00	1.21379	1.21415	1.21377	1.21393	311	0	1
2021.02.15	11:25:00	1.21394	1.21410	1.21383	1.21410	272	0	1
2021.02.15	11:30:00	1.21410	1.21413	1.21372	1.21384	240	0	1
2021.02.15	11:35:00	1.21384	1.21404	1.21375	1.21391	239	0	1
2021.02.15	11:40:00	1.21392	1.21445	1.21392	1.21424	255	0	1
2021.02.15	11:45:00	1.21424	1.21448	1.21405	1.21414	343	0	1
2021.02.15	11:50:00	1.21415	1.21423	1.21391	1.21395	217	0	1
2021.02.15	11:55:00	1.21395	1.21395	1.21341	1.21347	276	0	1
2021.02.15	12:00:00	1.21347	1.21369	1.21339	1.21367	262	0	1
2021.02.15	12:05:00	1.21367	1.21375	1.21357	1.21367	141	0	1
2021.02.15	12:10:00	1.21366	1.21373	1.21327	1.21338	154	0	1
2021.02.15	12:15:00	1.21342	1.21366	1.21341	1.21345	150	0	1
2021.02.15	12:20:00	1.21347	1.21357	1.21337	1.21353	211	0	1
2021.02.15	12:25:00	1.21353	1.21354	1.21311	1.21323	218	0	1
2021.02.15	12:30:00	1.21324	1.21351	1.21317	1.21335	172	0	1
2021.02.15	12:35:00	1.21334	1.21350	1.21334	1.21344	122	0	1
2021.02.15	12:40:00	1.21343	1.21345	1.21329	1.21329	138	0	1
2021.02.15	12:45:00	1.21329	1.21338	1.21315	1.21320	107	0	1
2021.02.15	12:50:00	1.21321	1.21330	1.21317	1.21330	109	0	1
2021.02.15	12:55:00	1.21330	1.21340	1.21313	1.21336	143	0	1
2021.02.15	13:00:00	1.21336	1.21344	1.21323	1.21324	116	0	1
2021.02.15	13:05:00	1.21325	1.21340	1.21298	1.21335	225	0	1
2021.02.15	13:10:00	1.21334	1.21354	1.21330	1.21346	96	0	1
2021.02.15	13:15:00	1.21347	1.21391	1.21347	1.21386	133	0	1
2021.02.15	13:20:00	1.21386	1.21386	1.21371	1.21373	148	0	1
2021.02.15	13:25:00	1.21374	1.21387	1.21363	1.21381	164	0	1
2021.02.15	13:30:00	1.21381	1.21389	1.21357	1.21378	123	0	1
2021.02.15	13:35:00	1.21378	1.21406	1.21378	1.21402	132	0	1
2021.02.15	13:40:00	1.21402	1.21402	1.21365	1.21370	151	0	1
2021.02.15	13:45:00	1.21371	1.21385	1.21336	1.21336	260	0	1
2021.02.15	13:50:00	1.21336	1.21336	1.21306	1.21327	177	0	1
2021.02.15	13:55:00	1.21327	1.21331	1.21314	1.21330	87	0	1
2021.02.15	14:00:00	1.21329	1.21330	1.21298	1.21299	214	0	1
2021.02.15	14:05:00	1.21298	1.21298	1.21258	1.21263	274	0	1
2021.02.15	14:10:00	1.21263	1.21270	1.21246	1.21251	216	0	1
2021.02.15	14:15:00	1.21250	1.21261	1.21241	1.21259	235	0	1
2021.02.15	14:20:00	1.21259	1.21285	1.21259	1.21285	170	0	1
2021.02.15	14:25:00	1.21284	1.21290	1.21265	1.21286	181	0	1
2021.02.15	14:30:00	1.21285	1.21314	1.21281	1.21311	188	0	1
2021.02.15	14:35:00	1.21311	1.21326	1.21305	1.21309	128	0	1
2021.02.15	14:40:00	1.21310	1.21318	1.21307	1.21310	98	0	1
2021.02.15	14:45:00	1.21310	1.21336	1.21305	1.21334	136	0	1
2021.02.15	14:50:00	1.21333	1.21335	1.21320	1.21323	84	0	1
2021.02.15	14:55:00	1.21323	1.21333	1.21303	1.21304	227	0	1
2021.02.15	15:00:00	1.21305	1.21309	1.21262	1.21278	257	0	1
2021.02.15	15:05:00	1.21278	1.21298	1.21278	1.21297	120	0	1
2021.02.15	15:10:00	1.21296	1.21296	1.21282	1.21286	135	0	1
2021.02.15	15:15:00	1.21287	1.21316	1.21283	1.21298	167	0	1
2021.02.15	15:20:00	1.21298	1.21337	1.21294	1.21325	203	0	1
2021.02.15	15:25:00	1.21326	1.21332	1.21304	1.21327	156	0	1
2021.02.15	15:30:00	1.21325	1.21331	1.21302	1.21315	159	0	1
2021.02.15	15:35:00	1.21315	1.21315	1.21278	1.21284	142	0	1
2021.02.15	15:40:00	1.21284	1.21301	1.21280	1.21301	111	0	1
2021.02.15	15:45:00	1.21301	1.21301	1.21263	1.21271	219	0	1
2021.02.15	15:50:00	1.21271	1.21284	1.21266	1.21271	145	0	1
2021.02.15	15:55:00	1.21267	1.21284	1.21254	1.21268	203	0	1
2021.02.15	16:00:00	1.21269	1.21279	1.21251	1.21271	202	0	1
2021.02.15	16:05:00	1.21272	1.21275	1.21227	1.21238	240	0	1
2021.02.15	16:10:00	1.21238	1.21246	1.21208	1.21242	235	0	1
2021.02.15	16:15:00	1.21244	1.21251	1.21230	1.21235	143	0	1
2021.02.15	16:20:00	1.21235	1.21265	1.21233	1.21265	159	0	1
2021.02.15	16:25:00	1.21269	1.21269	1.21249	1.21250	123	0	1
2021.02.15	16:30:00	1.21250	1.21270	1.21229	1.21241	230	0	1
2021.02.15	16:35:00	1.21243	1.21252	1.21236	1.21248	227	0	1
2021.02.15	16:40:00	1.21248	1.21262	1.21244	1.21254	168	0	1
2021.02.15	16:45:00	1.21255	1.21257	1.21228	1.21236	193	0	1
2021.02.15	16:50:00	1.21236	1.21244	1.21231	1.21238	196	0	1
2021.02.15	16:55:00	1.21238	1.21247	1.21229	1.21240	197	0	1
2021.02.15	17:00:00	1.21240	1.21270	1.21238	1.21259	202	0	1
2021.02.15	17:05:00	1.21260	1.21263	1.21238	1.21254	209	0	1
2021.02.15	17:10:00	1.21254	1.21255	1.21234	1.21244	168	0	1
2021.02.15	17:15:00	1.21244	1.21264	1.21243	1.21264	93	0	1
2021.02.15	17:20:00	1.21264	1.21284	1.21260	1.21263	107	0	1
2021.02.15	17:25:00	1.21263	1.21274	1.21231	1.21232	165	0	1
2021.02.15	17:30:00	1.21232	1.21248	1.21229	1.21240	151	0	1
2021.02.15	17:35:00	1.21240	1.21266	1.21234	1.21259	87	0	1
2021.02.15	17:40:00	1.21259	1.21277	1.21246	1.21275	109	0	1
2021.02.15	17:45:00	1.21275	1.21290	1.21268	1.21289	125	0	1
2021.02.15	17:50:00	1.21291	1.21307	1.21286	1.21297	145	0	1
2021.02.15	17:55:00	1.21298	1.21325	1.21294	1.21315	255	0	1
2021.02.15	18:00:00	1.21316	1.21324	1.21274	1.21287	219	0	1
2021.02.15	18:05:00	1.21286	1.21305	1.21268	1.21300	141	0	1
2021.02.15	18:10:00	1.21300	1.21320	1.21295	1.21308	141	0	1
2021.02.15	18:15:00	1.21308	1.21345	1.21305	1.21345	175	0	1
2021.02.15	18:20:00	1.21344	1.21349	1.21327	1.21334	162	0	1
2021.02.15	18:25:00	1.21334	1.21334	1.21317	1.21319	147	0	1
2021.02.15	18:30:00	1.21319	1.21319	1.21276	1.21296	196	0	1
2021.02.15	18:35:00	1.21294	1.21294	1.21280	1.21286	89	0	1
2021.02.15	18:40:00	1.21286	1.21317	1.21285	1.21317	76	0	1
2021.02.15	18:45:00	1.21316	1.21331	1.21311	1.21331	89	0	1
2021.02.15	18:50:00	1.21331	1.21368	1.21326	1.21365	138	0	1
2021.02.15	18:55:00	1.21367	1.21375	1.21362	1.21366	132	0	1
2021.02.15	19:00:00	1.21366	1.21380	1.21353	1.21363	237	0	1
2021.02.15	19:05:00	1.21361	1.21371	1.21353	1.21356	212	0	1
2021.02.15	19:10:00	1.21356	1.21369	1.21352	1.21361	140	0	1
2021.02.15	19:15:00	1.21361	1.21364	1.21353	1.21359	90	0	1
2021.02.15	19:20:00	1.21359	1.21359	1.21327	1.21338	159	0	1
2021.02.15	19:25:00	1.21338	1.21360	1.21327	1.21359	144	0	1
2021.02.15	19:30:00	1.21359	1.21361	1.21326	1.21328	141	0	1
2021.02.15	19:35:00	1.21328	1.21346	1.21325	1.21331	142	0	1
2021.02.15	19:40:00	1.21330	1.21334	1.21327	1.21329	65	0	1
2021.02.15	19:45:00	1.21331	1.21333	1.21318	1.21319	64	0	1
2021.02.15	19:50:00	1.21319	1.21323	1.21310	1.21312	104	0	1
2021.02.15	19:55:00	1.21311	1.21314	1.21297	1.21309	314	0	1
2021.02.15	20:00:00	1.21310	1.21330	1.21299	1.21313	171	0	1
2021.02.15	20:05:00	1.21315	1.21336	1.21315	1.21335	63	0	2
2021.02.15	20:10:00	1.21335	1.21340	1.21324	1.21336	85	0	2
2021.02.15	20:15:00	1.21336	1.21346	1.21334	1.21341	26	0	5
2021.02.15	20:20:00	1.21337	1.21344	1.21336	1.21342	26	0	4
2021.02.15	20:25:00	1.21342	1.21344	1.21331	1.21332	44	0	2
2021.02.15	20:30:00	1.21332	1.21344	1.21332	1.21343	42	0	3
2021.02.15	20:35:00	1.21340	1.21346	1.21338	1.21344	45	0	4
2021.02.15	20:40:00	1.21344	1.21345	1.21333	1.21339	37	0	5
2021.02.15	20:45:00	1.21339	1.21339	1.21331	1.21335	30	0	1
2021.02.15	20:50:00	1.21334	1.21334	1.21328	1.21333	15	0	1
2021.02.15	20:55:00	1.21330	1.21333	1.21294	1.21311	184	0	1
2021.02.15	21:00:00	1.21311	1.21317	1.21305	1.21315	45	0	4
2021.02.15	21:05:00	1.21315	1.21322	1.21312	1.21318	19	0	4
2021.02.15	21:10:00	1.21318	1.21321	1.21311	1.21320	78	0	2
2021.02.15	21:15:00	1.21320	1.21320	1.21304	1.21304	67	0	5
2021.02.15	21:20:00	1.21304	1.21309	1.21304	1.21305	31	0	4
2021.02.15	21:25:00	1.21305	1.21316	1.21305	1.21311	102	0	1
2021.02.15	21:30:00	1.21311	1.21320	1.21307	1.21315	37	0	2
2021.02.15	21:35:00	1.21315	1.21318	1.21315	1.21317	10	0	2
2021.02.15	21:40:00	1.21317	1.21318	1.21299	1.21306	49	0	2
2021.02.15	21:45:00	1.21306	1.21308	1.21297	1.21302	35	0	6
2021.02.15	21:50:00	1.21309	1.21315	1.21307	1.21314	49	0	2
2021.02.15	21:55:00	1.21308	1.21310	1.21303	1.21304	35	0	6
2021.02.15	22:00:00	1.21304	1.21310	1.21304	1.21307	26	0	6
2021.02.15	22:05:00	1.21307	1.21311	1.21300	1.21308	39	0	6
2021.02.15	22:10:00	1.21310	1.21310	1.21304	1.21305	25	0	4
2021.02.15	22:15:00	1.21306	1.21309	1.21306	1.21307	16	0	6
2021.02.15	22:20:00	1.21307	1.21314	1.21306	1.21307	29	0	5
2021.02.15	22:25:00	1.21307	1.21310	1.21300	1.21309	46	0	3
2021.02.15	22:30:00	1.21308	1.21317	1.21306	1.21308	31	0	6
2021.02.15	22:35:00	1.21308	1.21313	1.21303	1.21309	40	0	9
2021.02.15	22:40:00	1.21309	1.21316	1.21308	1.21312	34	0	5
2021.02.15	22:45:00	1.21312	1.21312	1.21302	1.21303	16	0	8
2021.02.15	22:50:00	1.21303	1.21305	1.21301	1.21304	20	0	8
